,Date,BranchLocation,C&FAgent,ProductCategory,ProductCode,Sales,InitialInventory,UnitsOrdered,DemandForecast,SellingPrice,Month_Year,Sales_lag,InitialInventory_lag,UnitsOrdered_lag
13580,2004-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,90,0,225,400,105.4475128205128,March 2004,120.0,75.0,0.0
13581,2004-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,150,75,0,90,92.08,April 2004,90.0,0.0,225.0
13582,2004-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,60,0,0,300,92.59,May 2004,150.0,75.0,0.0
13583,2004-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,360,0,1380,496,92.74,June 2004,60.0,0.0,0.0
13584,2004-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,300,450,0,302,92.12,July 2004,360.0,0.0,1380.0
13585,2004-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,210,300,120,600,92.57,August 2004,300.0,450.0,0.0
13586,2004-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,495,90,330,220,92.43,September 2004,210.0,300.0,120.0
13587,2004-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,375,0,630,263,98.44,October 2004,495.0,90.0,330.0
13588,2004-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,300,105,0,340,98.02,November 2004,375.0,0.0,630.0
13589,2004-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,450,0,1440,922,101.79,December 2004,300.0,105.0,0.0
13590,2005-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,120,240,0,450,97.87,January 2005,450.0,0.0,1440.0
13591,2005-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,330,240,120,250,101.61,February 2005,120.0,240.0,0.0
13592,2005-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,285,0,255,228,101.73,March 2005,330.0,240.0,120.0
13593,2005-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,405,0,300,686,92.75,April 2005,285.0,0.0,255.0
13594,2005-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,330,0,300,160,92.77,May 2005,405.0,0.0,300.0
13595,2005-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,780,0,990,320,92.74,June 2005,330.0,0.0,300.0
13596,2005-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,270,90,510,337,92.23,July 2005,780.0,0.0,990.0
13597,2005-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,390,300,1410,431,96.63,August 2005,270.0,90.0,510.0
13598,2005-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,255,1185,0,691,96.79,September 2005,390.0,300.0,1410.0
13599,2005-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,285,1035,0,440,97.32,October 2005,255.0,1185.0,0.0
13600,2005-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,690,1530,0,994,97.0,November 2005,285.0,1035.0,0.0
13601,2005-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,405,435,300,548,97.47,December 2005,690.0,1530.0,0.0
13602,2006-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,630,360,0,288,97.25,January 2006,405.0,435.0,300.0
13603,2006-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,285,75,450,327,96.93,February 2006,630.0,360.0,0.0
13604,2006-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,405,120,600,311,101.72,March 2006,285.0,75.0,450.0
13605,2006-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,435,330,435,389,101.7,April 2006,405.0,120.0,600.0
13606,2006-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,435,285,195,413,101.33,May 2006,435.0,330.0,435.0
13607,2006-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,375,105,225,552,105.67,June 2006,435.0,285.0,195.0
13608,2006-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,990,0,840,760,117.85,July 2006,375.0,105.0,225.0
13609,2006-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,0,0,375,704,105.4475128205128,August 2006,990.0,0.0,840.0
13610,2006-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,1170,750,1560,960,126.36,September 2006,0.0,0.0,375.0
13611,2006-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,285,465,0,405,126.43,October 2006,1170.0,750.0,1560.0
13612,2006-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,480,270,0,1118,126.25,November 2006,285.0,465.0,0.0
13613,2006-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19875,300,15,570,495,131.98,December 2006,480.0,270.0,0.0
13614,2004-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,450,950,0,465,50.86881272949817,January 2004,,,
13615,2004-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,400,500,0,400,50.86881272949817,February 2004,450.0,950.0,0.0
13616,2004-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,600,0,500,1068,50.86881272949817,March 2004,400.0,500.0,0.0
13617,2004-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,350,0,850,494,48.52,April 2004,600.0,0.0,500.0
13618,2004-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,300,450,0,350,48.38,May 2004,350.0,0.0,850.0
13619,2004-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,950,150,800,425,48.25,June 2004,300.0,450.0,0.0
13620,2004-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,350,50,1400,500,48.13,July 2004,950.0,150.0,800.0
13621,2004-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,450,1050,0,1000,48.39,August 2004,350.0,50.0,1400.0
13622,2004-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,600,600,350,830,48.23,September 2004,450.0,1050.0,0.0
13623,2004-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,600,400,600,665,48.22,October 2004,600.0,600.0,350.0
13624,2004-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,150,350,50,449,48.29,November 2004,600.0,400.0,600.0
13625,2004-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,0,100,250,569,50.86881272949817,December 2004,150.0,350.0,50.0
13626,2005-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,150,200,0,458,48.11,January 2005,0.0,100.0,250.0
13627,2005-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,400,200,0,491,48.67,February 2005,150.0,200.0,0.0
13628,2005-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,200,0,1050,596,48.24,March 2005,400.0,200.0,0.0
13629,2005-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,350,800,0,900,49.87,April 2005,200.0,0.0,1050.0
13630,2005-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,300,450,0,463,49.9,May 2005,350.0,800.0,0.0
13631,2005-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,400,100,700,581,49.58,June 2005,300.0,450.0,0.0
13632,2005-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,400,400,0,362,49.64,July 2005,400.0,100.0,700.0
13633,2005-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,900,200,2000,1002,49.8,August 2005,400.0,400.0,0.0
13634,2005-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,550,600,0,568,50.01,September 2005,900.0,200.0,2000.0
13635,2005-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,500,100,1750,417,49.83,October 2005,550.0,600.0,0.0
13636,2005-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,550,1300,0,143,49.84,November 2005,500.0,100.0,1750.0
13637,2005-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,300,0,500,317,49.83,December 2005,550.0,1300.0,0.0
13638,2006-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,1250,100,1000,228,49.78,January 2006,300.0,0.0,500.0
13639,2006-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,850,0,1500,417,50.01,February 2006,1250.0,100.0,1000.0
13640,2006-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,1350,600,750,515,49.94,March 2006,850.0,0.0,1500.0
13641,2006-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,1050,50,1000,483,49.9,April 2006,1350.0,600.0,750.0
13642,2006-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,950,50,1650,472,50.0,May 2006,1050.0,50.0,1000.0
13643,2006-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,1450,300,1000,908,50.16,June 2006,950.0,50.0,1650.0
13644,2006-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,800,50,1250,1026,50.31,July 2006,1450.0,300.0,1000.0
13645,2006-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,550,600,500,805,50.13,August 2006,800.0,50.0,1250.0
13646,2006-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,700,550,0,682,49.99,September 2006,550.0,600.0,500.0
13647,2006-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,1650,0,3000,985,49.9,October 2006,700.0,550.0,0.0
13648,2006-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,750,1150,0,855,49.55,November 2006,1650.0,0.0,3000.0
13649,2006-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,19920,1750,300,1150,814,49.69,December 2006,750.0,1150.0,0.0
13650,2004-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,2340,2700,0,5340,12.16599226804124,January 2004,,,
13651,2004-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,3540,5400,0,7440,12.16599226804124,February 2004,2340.0,2700.0,0.0
13652,2004-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,2940,0,6000,4160,12.16599226804124,March 2004,3540.0,5400.0,0.0
13653,2004-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,2640,6000,0,2880,11.66,April 2004,2940.0,0.0,6000.0
13654,2004-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,3240,6000,0,7200,11.43,May 2004,2640.0,6000.0,0.0
13655,2004-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,3660,3600,0,12000,11.22,June 2004,3240.0,6000.0,0.0
13656,2004-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,1020,0,36000,10200,11.18,July 2004,3660.0,3600.0,0.0
13657,2004-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,550,17100,0,5720,11.23,August 2004,1020.0,0.0,36000.0
13658,2004-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,17900,33240,18000,6400,11.55,September 2004,550.0,17100.0,0.0
13659,2004-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,19560,33120,0,34720,11.76,October 2004,17900.0,33240.0,18000.0
13660,2004-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,20720,11400,33000,10080,11.28,November 2004,19560.0,33120.0,0.0
13661,2004-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,49640,24960,23040,48200,11.52,December 2004,20720.0,11400.0,33000.0
13662,2005-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,3540,0,13680,9080,11.22,January 2005,49640.0,24960.0,23040.0
13663,2005-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,5980,10080,0,9840,11.31,February 2005,3540.0,0.0,13680.0
13664,2005-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,1160,1320,1500,1660,11.26,March 2005,5980.0,10080.0,0.0
13665,2005-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,5000,2280,9720,4400,11.68,April 2005,1160.0,1320.0,1500.0
13666,2005-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,3900,4080,600,2400,11.1,May 2005,5000.0,2280.0,9720.0
13667,2005-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,5160,0,12840,4000,11.25,June 2005,3900.0,4080.0,600.0
13668,2005-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,3360,7320,6000,6400,11.55,July 2005,5160.0,0.0,12840.0
13669,2005-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,8660,10320,38040,34800,11.49,August 2005,3360.0,7320.0,6000.0
13670,2005-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,3660,39360,12740,57080,12.02,September 2005,8660.0,10320.0,38040.0
13671,2005-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,29700,48380,12000,38920,11.4,October 2005,3660.0,39360.0,12740.0
13672,2005-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,67680,30980,36000,51960,11.36,November 2005,29700.0,48380.0,12000.0
13673,2005-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,13980,20,126320,75800,11.27,December 2005,67680.0,30980.0,36000.0
13674,2006-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,3320,99700,0,27600,11.4,January 2006,13980.0,20.0,126320.0
13675,2006-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,3580,95920,0,8400,11.66,February 2006,3320.0,99700.0,0.0
13676,2006-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,2100,92080,0,7720,11.42,March 2006,3580.0,95920.0,0.0
13677,2006-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,6480,89620,0,7680,11.23,April 2006,2100.0,92080.0,0.0
13678,2006-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,6100,5020,5760,10400,11.5,May 2006,6480.0,89620.0,0.0
13679,2006-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,9480,4060,13800,14480,11.22,June 2006,6100.0,5020.0,5760.0
13680,2006-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,4440,8020,0,11080,11.51,July 2006,9480.0,4060.0,13800.0
13681,2006-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,4320,3460,0,11040,11.31,August 2006,4440.0,8020.0,0.0
13682,2006-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,9900,100,12220,6960,11.27,September 2006,4320.0,3460.0,0.0
13683,2006-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,14240,1160,12000,24320,11.62,October 2006,9900.0,100.0,12220.0
13684,2006-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,46380,200,46200,86400,11.48,November 2006,14240.0,1160.0,12000.0
13685,2006-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,22050,23520,0,23400,57280,11.69,December 2006,46380.0,200.0,46200.0
13686,2004-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,270,790,0,140,38.08581,January 2004,,,
13687,2004-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,240,550,0,560,38.08581,February 2004,270.0,790.0,0.0
13688,2004-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,180,370,0,220,38.08581,March 2004,240.0,550.0,0.0
13689,2004-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,210,130,0,120,35.56,April 2004,180.0,370.0,0.0
13690,2004-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,410,0,600,770,36.02,May 2004,210.0,130.0,0.0
13691,2004-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,540,180,540,320,35.57,June 2004,410.0,0.0,600.0
13692,2004-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,120,180,0,560,35.72,July 2004,540.0,180.0,540.0
13693,2004-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,120,0,600,1730,35.93,August 2004,120.0,180.0,0.0
13694,2004-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,420,840,0,2800,35.87,September 2004,120.0,0.0,600.0
13695,2004-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,243,300,596,1520,35.78,October 2004,420.0,840.0,0.0
13696,2004-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,600,712,0,1140,35.4,November 2004,243.0,300.0,596.0
13697,2004-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,320,56,900,300,36.06,December 2004,600.0,712.0,0.0
13698,2005-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,580,1672,0,560,35.87,January 2005,320.0,56.0,900.0
13699,2005-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,800,1252,0,360,35.97,February 2005,580.0,1672.0,0.0
13700,2005-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,560,52,0,640,36.05,March 2005,800.0,1252.0,0.0
13701,2005-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,800,0,1560,680,35.9,April 2005,560.0,52.0,0.0
13702,2005-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,320,360,300,1060,36.12,May 2005,800.0,0.0,1560.0
13703,2005-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,740,720,1200,2860,35.68,June 2005,320.0,360.0,300.0
13704,2005-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,580,960,0,4800,35.9,July 2005,740.0,720.0,1200.0
13705,2005-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,300,240,900,1580,35.68,August 2005,580.0,960.0,0.0
13706,2005-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,360,840,0,700,35.98,September 2005,300.0,240.0,900.0
13707,2005-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,840,960,600,920,35.89,October 2005,360.0,840.0,0.0
13708,2005-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,800,720,960,1800,35.72,November 2005,840.0,960.0,600.0
13709,2005-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,400,900,640,1160,35.73,December 2005,800.0,720.0,960.0
13710,2006-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,200,590,300,1600,36.12,January 2006,400.0,900.0,640.0
13711,2006-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,270,590,0,950,35.94,February 2006,200.0,590.0,300.0
13712,2006-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,920,820,480,1540,35.68,March 2006,270.0,590.0,0.0
13713,2006-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,410,246,600,500,35.82,April 2006,920.0,820.0,480.0
13714,2006-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,660,732,360,1560,35.9,May 2006,410.0,246.0,600.0
13715,2006-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,430,126,360,640,35.47,June 2006,660.0,732.0,360.0
13716,2006-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,190,186,900,660,35.9,July 2006,430.0,126.0,360.0
13717,2006-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,1120,1572,0,920,35.88,August 2006,190.0,186.0,900.0
13718,2006-09-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,1000,732,800,800,35.47,September 2006,1120.0,1572.0,0.0
13719,2006-10-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,560,286,1200,380,35.55,October 2006,1000.0,732.0,800.0
13720,2006-11-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,520,1532,0,2800,35.38,November 2006,560.0,286.0,1200.0
13721,2006-12-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,23755,1200,1052,0,2340,35.76,December 2006,520.0,1532.0,0.0
13722,2004-01-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,24002,3520,480,6160,3674,63.80667578659371,January 2004,,,
13723,2004-02-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,24002,2640,3200,0,1800,63.80667578659371,February 2004,3520.0,480.0,6160.0
13724,2004-03-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,24002,2912,560,4800,4000,63.80667578659371,March 2004,2640.0,3200.0,0.0
13725,2004-04-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,24002,2048,1760,2400,2544,64.15,April 2004,2912.0,560.0,4800.0
13726,2004-05-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,24002,2192,2800,2304,3600,64.57,May 2004,2048.0,1760.0,2400.0
13727,2004-06-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,24002,2432,2720,2400,4400,64.43,June 2004,2192.0,2800.0,2304.0
13728,2004-07-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,24002,1968,3040,1440,2742,63.91,July 2004,2432.0,2720.0,2400.0
13729,2004-08-01,Indiana BRANCH,Indiana Agent2,Computers and Accessories,24002,1520,2160,0,2452,64.1,August 2004,1968.0,3040.0,1440.0
